note_id,type,cleaned_title,cleaned_desc,time,user_id_x,nickname_x,liked_count_x,collected_count,comment_count,share_count,ip_location_x,tag_list,source_keyword,combined_text,processed,label_h
679ef69f000000001800e43b,normal,Want to make American friendsthen we can chat but I am so introvert,Want to make American friendsthen we can chat but I am so introvert,2025/2/2 4:20,5fb2a10d0000000001007d80,超级赛亚人,41,1,30,0,其他,"askmeanything,fyp,请大家帮忙,英语,中文,交友", Looking for chat friends,Want to make American friendsthen we can chat but I am so introvert. Want to make American friendsthen we can chat but I am so introvert,want make american friendsthen introvert want make american friendsthen introvert,
679f93f6000000002602dd32,video,the forbidden place in China,好好过年大赏tiktok tiktokban tiktokrefugee tiktok_refugee tiktokban tiktokban25 tiktokban tiktokrefugee It is Stretching for dozens of kilometers and formed over thousands of years The canyon is characterized by its steep cliffs and deep valleys The two sides of the canyon are covered with lush vegetation presenting a spectacular and primitive natural landscape Towering mountains rise on both sides some reaching heights of thousands of meters creating a magnificent and solemn atmosphere It is also rich in biodiversity It is home to a large number of rare plants and animals making it an important ecological reserve In addition the canyon is dotted with many waterfalls This grand canyon not only has amazing natural scenery but also carries rich historical and cultural connotations It is a precious gift of nature and a wonder that attracts numerous tourists and explorers,2025/2/2 0:00,6193de6d000000001000d346,Cherie Che,5859,512,323,95,美国,"好好过年大赏,tiktok,tiktokban,tiktokrefugee,tiktok_refugee,tiktokban??,tiktokban25,tiktokban????,tiktokrefugee????",Tiktok refugee,the forbidden place in China. 好好过年大赏tiktok tiktokban tiktokrefugee tiktok_refugee tiktokban tiktokban25 tiktokban tiktokrefugee It is Stretching for dozens of kilometers and formed over thousands of years The canyon is characterized by its steep cliffs and deep valleys The two sides of the canyon are covered with lush vegetation presenting a spectacular and primitive natural landscape Towering mountains rise on both sides some reaching heights of thousands of meters creating a magnificent and solemn atmosphere It is also rich in biodiversity It is home to a large number of rare plants and animals making it an important ecological reserve In addition the canyon is dotted with many waterfalls This grand canyon not only has amazing natural scenery but also carries rich historical and cultural connotations It is a precious gift of nature and a wonder that attracts numerous tourists and explorers,forbidden place china tiktok tiktokban tiktokrefugee tiktok refugee tiktokban tiktokban tiktokban tiktokrefugee stretching dozens kilometers formed thousands years canyon characterized steep cliffs deep valleys sides canyon covered lush vegetation presenting spectacular primitive natural landscape towering mountains rise sides reaching heights thousands meters creating magnificent solemn rich biodiversity home large number rare plants animals making important ecological reserve addition canyon dotted many waterfalls grand canyon amazing natural scenery carries rich historical cultural connotations precious gift nature wonder attracts numerous tourists explorers,
6789932b000000001801cded,normal,Hello foreign friends,This is Alex Liu 耶R耶R One who just graduated from college and entered the foreign trade industry I like make friends with others I heard that many foreign friends came here Welcome I am willing to spread China culture and learn spoken English from you Feel free to chat with me if you want,2025/1/16 23:26,5d0483820000000011013167,大jiujiu,3,0,4,0,其他,"交友,社交圈扩大,世界各地的朋友,foreign_friends,外国人", Looking for chat friends,Hello foreign friends. This is Alex Liu 耶R耶R One who just graduated from college and entered the foreign trade industry I like make friends with others I heard that many foreign friends came here Welcome I am willing to spread China culture and learn spoken English from you Feel free to chat with me if you want,hello foreign friends alex liu graduated college entered foreign trade industry make friends others heard many foreign friends came welcome willing spread china culture learn spoken english feel free chat want,
67a102b40000000029018c9b,normal,我的朋友制作了封面他在描述中被标记,@el,2025/2/4 0:00,679d31dd000000000d009772,Velis,905,49,246,7,其他,"tiktok,refugee,foreigner,foreign,netherlands,cat,tiktokban,europe,boy,猫",Tiktok refugee,我的朋友制作了封面他在描述中被标记. @el,el,
679fbee1000000001703bbb2,video,She is,Song Badass Girl by Baby Sublime tiktok tiktokban tiktokrefugee tiktok_refugee 感受舞台的魅力 我的美独一份 女士 力量 请停止散发魅力 来点纯正的味,2025/2/2 18:13,678980fb000000000a03f584,Baby Su,1.6万,2328,255,685,其他,"tiktok,tiktokban,tiktokrefugee,tiktok_refugee,感受舞台的魅力,我的美独一份,女士,力量,请停止散发魅力,来点纯正的味",Tiktok refugee,She is. Song Badass Girl by Baby Sublime tiktok tiktokban tiktokrefugee tiktok_refugee 感受舞台的魅力 我的美独一份 女士 力量 请停止散发魅力 来点纯正的味,song badass girl baby sublime tiktok tiktokban tiktokrefugee tiktok refugee,
67a1be55000000002803c2e8,normal,大家好 我叫 Lena还有一个中文名字麦心妍我是一个 28 岁的波兰人我想找朋友一起学习中文我喜欢画画听音乐看书我们聊聊吧 Im Lena a 28 year old Polish girl looking for friends to study Chinese with I love art music and books Lets chat害羞R,大家好 我叫 Lena还有一个中文名字麦心妍我是一个 28 岁的波兰人我想找朋友一起学习中文我喜欢画画听音乐看书我们聊聊吧 Im Lena a 28 year old Polish girl looking for friends to study Chinese with I love art music and books Lets chat害羞R,2025/2/4 6:20,67800b500000000008018431,麥心妍 xinyan,88,5,70,0,中国,"中文学习,外语学习,外国朋友", Looking for chat friends,大家好 我叫 Lena还有一个中文名字麦心妍我是一个 28 岁的波兰人我想找朋友一起学习中文我喜欢画画听音乐看书我们聊聊吧 Im Lena a 28 year old Polish girl looking for friends to study Chinese with I love art music and books Lets chat害羞R. 大家好 我叫 Lena还有一个中文名字麦心妍我是一个 28 岁的波兰人我想找朋友一起学习中文我喜欢画画听音乐看书我们聊聊吧 Im Lena a 28 year old Polish girl looking for friends to study Chinese with I love art music and books Lets chat害羞R,lena im year old polish girl looking friends study chinese art music books lets chat lena im lena year old polish girl looking friends study chinese art music books lets chat,
67a3f4c00000000018006581,normal,Fun before work,Just enjoying me freedom before I have to work 上班前先玩一下 只是享受一下我的自由时间等会儿就要去工作了 Is everyone having a good day 大家今天过得好吗,2025/2/6 0:00,6788b41a000000000803c134,grace6271_skzstay,23,2,28,0,美国,"fyp,tiktok_refugee,hello,viral,firstpost,外国人在中国,我的工作之余,开启工作模式,工作是我快乐",Tiktok refugee,Fun before work. Just enjoying me freedom before I have to work 上班前先玩一下 只是享受一下我的自由时间等会儿就要去工作了 Is everyone having a good day 大家今天过得好吗,fun work enjoying freedom work everyone good day,
67a475f50000000018005d8c,video,嘿我是Victoria,Tiktokrefugee,2025/2/6 8:20,678d121b000000000d0090f6,Victoria Effer,3.8万,1442,4411,87,其他,Tiktokrefugee,Tiktok refugee,嘿我是Victoria. Tiktokrefugee,victoria tiktokrefugee,
67a481d9000000002900d0be,normal,女生群聊 group chat for the girls,女生群聊 group chat for the girls,2025/2/6 8:20,6604ff95000000000b00f142,苏慕依 | bea ????,13,0,10,0,中国,"女生群聊,fyp,girls,姐姐,群聊", Looking for chat friends,女生群聊 group chat for the girls. 女生群聊 group chat for the girls,group girls group girls,
67a4b4aa0000000018010045,normal,Hi everyone,Hello Im a TikTok refugee So excited to join Xiaohongshu Hows the weather in China today Honestly its always raining here in the America Please share more fun stuff with me Byebye 大家好 你好我是一个抖音难民很高兴加入小红书 中国今天的天气怎么样老实说美国这边总是在下雨 请多和我分享一些东西再见,2025/2/6 0:00,63c944270000000026011496,Denail Brooks,10+,4,10+,1,美国,"记得开心哦,我会努力的",Tiktok refugee,Hi everyone. Hello Im a TikTok refugee So excited to join Xiaohongshu Hows the weather in China today Honestly its always raining here in the America Please share more fun stuff with me Byebye 大家好 你好我是一个抖音难民很高兴加入小红书 中国今天的天气怎么样老实说美国这边总是在下雨 请多和我分享一些东西再见,hi everyone hello im tiktok refugee excited join xiaohongshu hows weather china today raining america please share fun stuff byebye,
67a4bd3a0000000018018d43,video,为什么美国人害怕中国,I asked my tiktok community to weigh in on why they think americans are so affraid of china tiktok refugee america,2025/2/6 13:53,678c564f000000000d00a9c1,Terra Marine 地球水,9360,662,1977,63,其他,"tiktok refugee,america",Tiktok refugee,为什么美国人害怕中国. I asked my tiktok community to weigh in on why they think americans are so affraid of china tiktok refugee america,asked tiktok community weigh think americans affraid china tiktok refugee america,
67a61198000000001800bc24,normal,free friend,,2025/2/7 14:53,678a7cfb000000000e01f600,25hourswnarnia,231,30,1932,4,阿塞拜疆,"asian,friends,foreigner,america,china,moots,girls,boys,enhypen,ateez", Looking for chat friends,free friend. ,free friend,
67a22903000000001902f882,normal,我想结交一些新的国际朋友别害羞,Im looking for some international friends Lets chat,2025/2/4 14:40,6262756b000000001000cc26,bunny??,190,22,334,3,中国,"fyp,外国人,交朋友,外国人在中国,初来乍到请多指教,喜欢交朋友,谁想和你当好朋友,我想和你可持续发展,向世界发出邀请,hello", Looking for chat friends,我想结交一些新的国际朋友别害羞. Im looking for some international friends Lets chat,im looking international friends lets chat,
67a582a10000000029026d51,video,中国的一切都是可定制的,Everything in China is customizable and its amazing tiktok tiktok_refugee china america foreignlife foreign foreignerlife tiktokrefugees culture,2025/2/7 3:46,6713b20c000000001d02307d,The Foreigner Life,1942,157,164,40,其他,"tiktok,tiktok_refugee,china,america,foreignlife,foreign,foreignerlife,tiktokrefugees,culture",Tiktok refugee,中国的一切都是可定制的. Everything in China is customizable and its amazing tiktok tiktok_refugee china america foreignlife foreign foreignerlife tiktokrefugees culture,everything china customizable amazing tiktok tiktok refugee china america foreignlife foreign foreignerlife tiktokrefugees culture,
67a6f33f000000002901d24c,video,TikTok refugee follow up ramble,Just a little follow up to my previous video Ill endeavour to reply to any comments or questions tiktok tiktokrefugee tiktokban tiktok_refugee 上海 中国英语口语 英语 english 外国人在中国,2025/2/8 0:00,67203b15000000001d031592,Sparks,61,5,13,0,其他,"tiktok,tiktokrefugee,tiktokban,tiktok_refugee,上海,英语口语,英语,english,外国人在中国",Tiktok refugee,TikTok refugee follow up ramble. Just a little follow up to my previous video Ill endeavour to reply to any comments or questions tiktok tiktokrefugee tiktokban tiktok_refugee 上海 中国英语口语 英语 english 外国人在中国,tiktok refugee follow ramble little follow previous video ill endeavour reply comments questions tiktok tiktokrefugee tiktokban tiktok refugee english,
67a74bb20000000018007a80,normal,Hiii Im looking for foreign friends,Im curious about your lives also hope to improve my English ability we can talk in English And I promise all you have to do is just chat with me Im here waiting for you,2025/2/8 13:06,5d311d6f00000000120070f8,嘎嘣脆胸椎,32,2,3,0,北京,"外国人,hello,tiktok,tiktok_refugee,tiktokrefugee", Looking for chat friends,Hiii Im looking for foreign friends. Im curious about your lives also hope to improve my English ability we can talk in English And I promise all you have to do is just chat with me Im here waiting for you,hiii im looking foreign friends im curious lives hope improve english ability talk english promise im waiting,
67a8c796000000001800d5f4,normal,Make Foreign Friends Learn Chinese,想和外国朋友一起看世界Heyguys最近特别想结交一些外国朋友一起学中文分享生活互相进步虽然我的英语一般但我真心希望能和大家一起交流打破信息差拓宽视野 我觉得语言是打开新世界大门的钥匙通过学习中文我们可以一起探索中国的历史文化和美食也能分享彼此的故事看到更广阔的世界如果你也对中文感兴趣或者想找语言交换伙伴那就快来找我吧我们可以一起学习一起成长说不定还能成为跨越国界的好朋友呢 Make Foreign Friends Learn Chinese TogetherHeyguysI really want to make friends with people from other countries Lets learn Chinese together share our lives and help each other get better My English is just okay but I really want to communicate and break down barriers to see more of the world I believe language is the key to a whole new world By learning Chinese we can explore Chinas history culture and food together We can also share our own stories and see a bigger picture of the worldIf youre interested in learning Chinese or looking for a language exchange partner come find me Lets learn and grow together Who knows maybe we can be great friends,2025/2/9 14:06,63ee4c8700000000180156c4,积极向上的徐先生,5,2,10,0,上海,"交友,语言交换,找朋友,文化交流", Looking for chat friends,Make Foreign Friends Learn Chinese. 想和外国朋友一起看世界Heyguys最近特别想结交一些外国朋友一起学中文分享生活互相进步虽然我的英语一般但我真心希望能和大家一起交流打破信息差拓宽视野 我觉得语言是打开新世界大门的钥匙通过学习中文我们可以一起探索中国的历史文化和美食也能分享彼此的故事看到更广阔的世界如果你也对中文感兴趣或者想找语言交换伙伴那就快来找我吧我们可以一起学习一起成长说不定还能成为跨越国界的好朋友呢 Make Foreign Friends Learn Chinese TogetherHeyguysI really want to make friends with people from other countries Lets learn Chinese together share our lives and help each other get better My English is just okay but I really want to communicate and break down barriers to see more of the world I believe language is the key to a whole new world By learning Chinese we can explore Chinas history culture and food together We can also share our own stories and see a bigger picture of the worldIf youre interested in learning Chinese or looking for a language exchange partner come find me Lets learn and grow together Who knows maybe we can be great friends,make foreign friends learn chinese heyguys make foreign friends learn chinese togetherheyguysi want make friends people countries lets learn chinese share lives help get better english okay want communicate break barriers see world believe language key whole new world learning chinese chinas history culture food share stories see bigger picture worldif youre interested learning chinese looking language exchange partner come find lets learn grow knows great friends,
67a84d690000000029035aa9,normal,Find a foreign girlfriend,Seeking a CrossCultural Find a foreign girlfriend Connection OpenMinded Partner WantedI mean by openness is the ability to accept different cultures explore and communicate not to maintain openness in an intimate relationship In fact I place great emphasis on the 1V1 aspect of intimacy About Me 27yearold Chinese man from Guizhou born in 1997 Capricorn with a grounded and ambitious personality Culturally curious global citizen Home chef passionate about exploring cuisines Lets swap recipes Values meaningful conversations shared adventures What Im Looking For A foreign partner interested in serious crosscultural dating leading to marriage Must share childfreeCF lifestyle values no children now or ever Openness to learn languages embrace cultural differences Preferably enjoys travel food experiences and intellectual growth Why Connect With Me I bridge traditions with modern perspectives Committed to building trust through honest communication Willing to relocateexplore living options together longterm Lets document our journey through street food adventures and sunset hikes Next Steps DM to exchange SFW photos discuss Your cultural background Favorite travel destinations Thoughts on partnership without parenthood Prefer voicevideo chat after initial messaging Lets write our unique love story across continents,2025/2/9 5:46,67a574f40000000008017f20,暮山紫,94,12,71,10,贵州,"tiktok_refugee,English,makefriend,dink,Culture,Foreigners_in_China,Foreigner", Looking for chat friends,Find a foreign girlfriend. Seeking a CrossCultural Find a foreign girlfriend Connection OpenMinded Partner WantedI mean by openness is the ability to accept different cultures explore and communicate not to maintain openness in an intimate relationship In fact I place great emphasis on the 1V1 aspect of intimacy About Me 27yearold Chinese man from Guizhou born in 1997 Capricorn with a grounded and ambitious personality Culturally curious global citizen Home chef passionate about exploring cuisines Lets swap recipes Values meaningful conversations shared adventures What Im Looking For A foreign partner interested in serious crosscultural dating leading to marriage Must share childfreeCF lifestyle values no children now or ever Openness to learn languages embrace cultural differences Preferably enjoys travel food experiences and intellectual growth Why Connect With Me I bridge traditions with modern perspectives Committed to building trust through honest communication Willing to relocateexplore living options together longterm Lets document our journey through street food adventures and sunset hikes Next Steps DM to exchange SFW photos discuss Your cultural background Favorite travel destinations Thoughts on partnership without parenthood Prefer voicevideo chat after initial messaging Lets write our unique love story across continents,find foreign girlfriend seeking crosscultural find foreign girlfriend connection openminded partner wantedi mean openness ability different cultures explore communicate maintain openness intimate relationship fact place great emphasis aspect intimacy yearold chinese man guizhou born capricorn grounded ambitious personality curious global citizen home chef passionate exploring cuisines lets swap recipes values meaningful conversations shared adventures im looking foreign partner interested serious crosscultural dating leading marriage share childfreecf lifestyle values children learn languages embrace cultural differences enjoys travel food experiences intellectual growth connect bridge traditions modern perspectives committed building trust honest communication willing relocateexplore living options longterm lets document journey street food adventures sunset hikes next steps dm exchange sfw photos discuss cultural background favorite travel destinations thoughts partnership parenthood prefer voicevideo initial messaging lets write unique love story continents,
67a948840000000018005a3c,normal,有人想成为朋友吗,Hello everyone I am a 17 year old boy looking to make Chinese friends who are willing to help me learn chinese I can help with English Does anyone wanna chat 大家好 我是一个17岁的男孩希望结交愿意帮助我学习中文的中国朋友 我可以帮助英语 有人想聊天吗,2025/2/10 1:13,67854c3a000000000803fed9,AXEL??,103,9,187,1,美国,, Looking for chat friends,有人想成为朋友吗. Hello everyone I am a 17 year old boy looking to make Chinese friends who are willing to help me learn chinese I can help with English Does anyone wanna chat 大家好 我是一个17岁的男孩希望结交愿意帮助我学习中文的中国朋友 我可以帮助英语 有人想聊天吗,hello everyone year old boy looking make chinese friends willing help learn chinese help english anyone na chat,
67a820ae0000000029032cbe,normal,找个外国友人当英语搭子,I want to find a foreigner to be my partner and communicate with me to improve my English Also I can teach you Chinese,2025/2/9 3:00,595f3b776a6a6962d01964df,YOLO,99,12,338,1,广东,"和外国人交流,寻找小伙伴,外国人", Looking for chat friends,找个外国友人当英语搭子. I want to find a foreigner to be my partner and communicate with me to improve my English Also I can teach you Chinese,want find foreigner partner communicate improve english teach chinese,
67a9fce3000000002503f3b2,normal,我想念你们,,2025/2/10 0:00,679d31dd000000000d009772,Velis,98,2,75,1,荷兰,"tiktok,refugee,foreigner,生日,netherlands,cat,cattax,europe,boy,猫",Tiktok refugee,我想念你们. ,,
67aa0f04000000001800a108,video,记住 Just Remember my Friends,tiktok_refugee fyp foryou foryoupage love viral friends america china Just remember You are amazing and let nobody stop you of your dreams Dont forget to follow,2025/2/10 15:06,67927b2e000000000a03d17b,Bull Trollio,1.8万,313,1404,3,美国,"tiktok_refugee,fyp,foryou,foryoupage,love,viral,friends,america,china",Tiktok refugee,记住 Just Remember my Friends. tiktok_refugee fyp foryou foryoupage love viral friends america china Just remember You are amazing and let nobody stop you of your dreams Dont forget to follow,remember friends tiktok refugee fyp foryou foryoupage love viral friends america china remember amazing let nobody stop dreams dont forget follow,
67a7225e0000000029018295,video,和中国人告别可能会很突然,Saying goodbye can be very abrupt in China tiktok tiktok_refugee china america foreignlife foreign foreignerlife tiktokrefugees culture,2025/2/8 10:20,6713b20c000000001d02307d,The Foreigner Life,2090,400,1178,270,美国,"tiktok,tiktok_refugee,china,america,foreignlife,foreign,foreignerlife,tiktokrefugees,culture",Tiktok refugee,和中国人告别可能会很突然. Saying goodbye can be very abrupt in China tiktok tiktok_refugee china america foreignlife foreign foreignerlife tiktokrefugees culture,saying goodbye abrupt china tiktok tiktok refugee china america foreignlife foreign foreignerlife tiktokrefugees culture,
67a97206000000001902d4c9,normal,What fact were you most shocked to learn about the US,What fact were you most shocked to learn about the US,2025/2/10 0:00,6784cdc0000000000803cb43,Bunnybree??,10+,10+,10+,6,美国,"tiktok_refugee,america,chinatravel",Tiktok refugee,What fact were you most shocked to learn about the US. What fact were you most shocked to learn about the US,fact shocked learn fact shocked learn,
67abc1af00000000280377fd,normal,Hello Im looking to meet new Chinese friends just to chat make new friends to learn about the Chinese culture and learn the language and share hobbies and to share our culture is the USA hope to talk to you soon,Hello Im looking to meet new Chinese friends just to chat make new friends to learn about the Chinese culture and learn the language and share hobbies and to share our culture is the USA hope to talk to you soon,2025/2/11 21:40,67947b0f000000000e011742,Aaron,8,0,20,0,美国,, Looking for chat friends,Hello Im looking to meet new Chinese friends just to chat make new friends to learn about the Chinese culture and learn the language and share hobbies and to share our culture is the USA hope to talk to you soon. Hello Im looking to meet new Chinese friends just to chat make new friends to learn about the Chinese culture and learn the language and share hobbies and to share our culture is the USA hope to talk to you soon,hello im looking meet new chinese friends make new friends learn chinese culture learn language share hobbies share culture hope talk hello im looking meet new chinese friends make new friends learn chinese culture learn language share hobbies share culture hope talk,
67acc6920000000017039737,normal,Find a foreign chat partner who talks a,Find a foreign chat partner who talks a lot 找一个国外聊天搭子话多的斜眼R,2025/2/12 17:06,65965d14000000002200ab4c,BruceZ,28,0,37,0,辽宁,"聊天搭子,和外国人交流,拓宽社交圈,世界各地的朋友,口语,一起练口语,外国人,语言学习,来几个朋友", Looking for chat friends,Find a foreign chat partner who talks a. Find a foreign chat partner who talks a lot 找一个国外聊天搭子话多的斜眼R,find foreign chat partner talks find foreign chat partner talks lot,
67aceeb2000000002803f165,normal,Looking for foreign Kpop friends,Hello my name is WinnieI like StrayKids BLACKPINKNewJeansand NMIXXI want to make kpop fan friends Of courseeven if youre not a Kpop fanitsokayWe can still have a chat,2025/2/12 19:53,622fe91f000000001000ed1c,你的Winnie霸总～,3,1,5,0,广东,"Kpop,makefriends,straykids,nmixx,blackpink,NJZ,newjeans,女团,韩娱,追星搭子", Looking for chat friends,Looking for foreign Kpop friends. Hello my name is WinnieI like StrayKids BLACKPINKNewJeansand NMIXXI want to make kpop fan friends Of courseeven if youre not a Kpop fanitsokayWe can still have a chat,looking foreign kpop friends hello name winniei straykids blackpinknewjeansand nmixxi want make kpop fan friends courseeven youre kpop fanitsokaywe,
6789cfe50000000016023a7c,video,Exclusive deal for TikTok refugees,Hi dear friends from TikTok welcome to Rednote Life could be tough but you gutta be all right As an expert on general wellbeing LifeSpace probiotics offer you an exclusive 15 off discount on Amazon US with promo code TTW3BDDY Check our Amazon store now 飞吻R 亲爱的来自TikTok的朋友欢迎来小红书生活可能很丧但你要支棱起来呀LifeSpace益生菌给TikTok难民专属15折扣快上亚马逊米国店康康飞吻R tiktokre_refugee tiktok难民热 tiktok难民来啦,2025/1/17 0:00,5baec4594048540001af7d77,lifespace益倍适,10+,0,1,0,中国,"tiktokre_refugee,tiktok难民热,tiktok难民来啦",Tiktok refugee,Exclusive deal for TikTok refugees. Hi dear friends from TikTok welcome to Rednote Life could be tough but you gutta be all right As an expert on general wellbeing LifeSpace probiotics offer you an exclusive 15 off discount on Amazon US with promo code TTW3BDDY Check our Amazon store now 飞吻R 亲爱的来自TikTok的朋友欢迎来小红书生活可能很丧但你要支棱起来呀LifeSpace益生菌给TikTok难民专属15折扣快上亚马逊米国店康康飞吻R tiktokre_refugee tiktok难民热 tiktok难民来啦,exclusive deal tiktok refugees hi dear friends tiktok welcome rednote life tough gutta expert general wellbeing lifespace probiotics offer exclusive discount amazon promo code ttw bddy check amazon store tiktok lifespace tiktok tiktokre refugee tiktok tiktok,
67af7e380000000029012c56,normal,I want to make a foreign friend to chat with both men and women can Chat for a long time share your daily life我想交一个外国朋友聊天男女都可以长期聊天分享生活日常的,I want to make a foreign friend to chat with both men and women can Chat for a long time share your daily life我想交一个外国朋友聊天男女都可以长期聊天分享生活日常的,2025/2/14 16:20,624d56cd000000001000b44c,白绵绵,19,2,37,0,江苏,, Looking for chat friends,I want to make a foreign friend to chat with both men and women can Chat for a long time share your daily life我想交一个外国朋友聊天男女都可以长期聊天分享生活日常的. I want to make a foreign friend to chat with both men and women can Chat for a long time share your daily life我想交一个外国朋友聊天男女都可以长期聊天分享生活日常的,want make foreign friend men women long time share daily life want make foreign friend men women long time share daily life,
67b2d811000000001703acb0,normal,Looking for friends,Hello my foreign friends I want to find a chat partner We can talk about many things and share our livesWant to practice English Would you like to make friends with me,2025/2/17 5:26,5e14b20e000000000100be62,树迩,75,6,77,1,宁夏,"English,交个朋友,hello,日常英语,世界各地的朋友,寻找小伙伴,Tiktokrefugee", Looking for chat friends,Looking for friends. Hello my foreign friends I want to find a chat partner We can talk about many things and share our livesWant to practice English Would you like to make friends with me,looking friends hello foreign friends want find chat partner talk many things share liveswant practice like make friends,
67b15e21000000001701c5fe,normal,谁愿意和我用英语聊天,谁愿意和我用英语日常聊天害羞R Who would like to chat with me in English on a daily basis,2025/2/16 4:26,5f49fe89000000000101c865,『Faye'__菲．??』,168,5,493,0,重庆,"喜欢交朋友,English,来几个朋友", Looking for chat friends,谁愿意和我用英语聊天. 谁愿意和我用英语日常聊天害羞R Who would like to chat with me in English on a daily basis,like english daily basis,
67b2e37e0000000018018385,normal,I am here I live in Colorado USA I am a TikTok refugee It is very nice to meet you,I am here I live in Colorado USA I am a TikTok refugee It is very nice to meet you,2025/2/17 0:00,67856527000000000801dab2,小红薯67858C5A,10+,0,10+,0,美国,,Tiktok refugee,I am here I live in Colorado USA I am a TikTok refugee It is very nice to meet you. I am here I live in Colorado USA I am a TikTok refugee It is very nice to meet you,live colorado usa tiktok refugee nice meet live colorado usa tiktok refugee nice meet,
67b31bc7000000001701dd18,normal,Lets be friends 我也想交Hello my dear foreign friends Welcome to Little Red Bookwelcome to China 派对R Many friends have written back to Li Hua I am also one of thousands of Li Hua thank you for your kindness passion and romance really very very move,Lets be friends 我也想交Hello my dear foreign friends Welcome to Little Red Bookwelcome to China 派对R Many friends have written back to Li Hua I am also one of thousands of Li Hua thank you for your kindness passion and romance really very very moved 飞吻R I also want to have some foreign net friends or pen PALS like Li Hua We can chat share life exchange culture and learn foreign languages from each other If you are interested in Chinese culture so much the better害羞R I can share Chinese traditional culture with you especially the opera culture which is mysterious beautiful and interesting as the pictures above show哇RHope more people learn about and like Nice to meet you all派对R派对R 亲爱的外国朋友们你们好呀 欢迎入驻小红书欢迎来中国派对R 很多朋友都给李华写了回信我也是千千万万个李华之一感谢你们的善良热情和浪漫真的非常非常感动我也想像李华一样拥有一些外国网友或者笔友我们可以聊聊天分享生活交流文化互相学习外语 如果你们对中国文化感兴趣那就更好了我可以和你们分享中国传统文化尤其是戏曲文化她神秘美丽又有趣希望有更多人了解和喜欢 很高兴认识大家萌萌哒R 友谊不分国界 世界各地的朋友 和外国人交流 留学无社交 找朋友,2025/2/17 11:00,5f4392ac000000000101dd77,iiiovo,7,0,15,0,河南,, Looking for chat friends,Lets be friends 我也想交Hello my dear foreign friends Welcome to Little Red Bookwelcome to China 派对R Many friends have written back to Li Hua I am also one of thousands of Li Hua thank you for your kindness passion and romance really very very move. Lets be friends 我也想交Hello my dear foreign friends Welcome to Little Red Bookwelcome to China 派对R Many friends have written back to Li Hua I am also one of thousands of Li Hua thank you for your kindness passion and romance really very very moved 飞吻R I also want to have some foreign net friends or pen PALS like Li Hua We can chat share life exchange culture and learn foreign languages from each other If you are interested in Chinese culture so much the better害羞R I can share Chinese traditional culture with you especially the opera culture which is mysterious beautiful and interesting as the pictures above show哇RHope more people learn about and like Nice to meet you all派对R派对R 亲爱的外国朋友们你们好呀 欢迎入驻小红书欢迎来中国派对R 很多朋友都给李华写了回信我也是千千万万个李华之一感谢你们的善良热情和浪漫真的非常非常感动我也想像李华一样拥有一些外国网友或者笔友我们可以聊聊天分享生活交流文化互相学习外语 如果你们对中国文化感兴趣那就更好了我可以和你们分享中国传统文化尤其是戏曲文化她神秘美丽又有趣希望有更多人了解和喜欢 很高兴认识大家萌萌哒R 友谊不分国界 世界各地的朋友 和外国人交流 留学无社交 找朋友,lets friends hello dear foreign friends welcome little red bookwelcome china many friends written li hua thousands li hua thank kindness passion romance move lets friends hello dear foreign friends welcome little red bookwelcome china many friends written li hua thousands li hua thank kindness passion romance moved want foreign net friends pen pals li hua share life exchange culture learn foreign languages interested chinese culture share chinese traditional culture opera culture mysterious beautiful interesting pictures show rhope people learn nice meet,
67b23c69000000001800ebed,normal,Hi chinese friends,Hi Chinese friends Im from France and 17i want a chinese friend to teach me chinese and to whom I will teach french and english I am female 我来自法国今年 17 岁我想找一个中国朋友教我中文我也会教他法语和英语 我是女生,2025/2/16 18:20,66ae689d000000001d022d41,莎拉 ??,94,11,178,2,日本,"中文,和外国人交流,一起练口语,认识新朋友,friends,friends舞蹈,chinatravel", Looking for chat friends,Hi chinese friends. Hi Chinese friends Im from France and 17i want a chinese friend to teach me chinese and to whom I will teach french and english I am female 我来自法国今年 17 岁我想找一个中国朋友教我中文我也会教他法语和英语 我是女生,hi chinese friends hi chinese friends im france want chinese friend teach chinese teach french english female,
67b486760000000029026998,normal,looking for a Chinese friendpen pal,hey i would love it if I could have a Chinese friend that wants to chat daily and be pen pals that would be awesome looking for a friend,2025/2/18 12:00,678a44df000000000d009ff5,Cyrus Kemsley,15,0,28,0,澳大利亚,, Looking for chat friends,looking for a Chinese friendpen pal. hey i would love it if I could have a Chinese friend that wants to chat daily and be pen pals that would be awesome looking for a friend,looking chinese friendpen pal hey love chinese friend wants daily pen pals awesome looking friend,
