note_id,type,cleaned_title,cleaned_desc,time,ip_location_x,liked_count_x,collected_count,comment_count,share_count,combined_text,processed,label_h
67868cf60000000020029c02,normal,普通人赚美金的机会这不就来了嘛,跨境人赶紧给了抓住这波机会选品搞流量的门槛这不就都没了吗 @职场薯 @财经薯,2025/1/15 0:12,美国,115,118,5,39,普通人赚美金的机会这不就来了嘛。跨境人赶紧给了抓住这波机会选品搞流量的门槛这不就都没了吗 @职场薯 @财经薯,普通人 美金 机会 跨境 抓住 机会 选品 流量 门槛 职场 财经,
678f7258000000001800a7f1,video,随着 TikTok 的回归我仍然会使用小红书,我已经有机会结识了这么多善良真诚的人而且还有机会结识更多的人因此我会继续使用这个应用程序 我仍将定期欣赏 TikTok 的内容我发现它与小红书截然不同但我也将继续欣赏这里的所有内容因为我可以更多地了解你们的国家认识更多的人并继续欣赏这款应用程序的健康内容 很多人都说过包括我自己但我真的永远感谢这个应用程序和这里的人们对我们这些外国人如此热情和友好 谢谢你们 tiktok tiktokrefugee,2025/1/21 18:09,美国,37,3,7,0,随着 TikTok 的回归我仍然会使用小红书。我已经有机会结识了这么多善良真诚的人而且还有机会结识更多的人因此我会继续使用这个应用程序 我仍将定期欣赏 TikTok 的内容我发现它与小红书截然不同但我也将继续欣赏这里的所有内容因为我可以更多地了解你们的国家认识更多的人并继续欣赏这款应用程序的健康内容 很多人都说过包括我自己但我真的永远感谢这个应用程序和这里的人们对我们这些外国人如此热情和友好 谢谢你们 tiktok tiktokrefugee,回归 小红书 机会 结识 善良 真诚 机会 结识 我会 应用程序 定期 欣赏 内容 发现 红书 欣赏 内容 国家 欣赏 应用程序 健康 内容 包括 感谢 应用程序 外国人 热情 友好 谢谢你们,
67a07be5000000001902cf35,normal,tk交流群,有想法的小伙伴一起交流啊,2025/2/3 16:18,四川,1,0,8,0,tk交流群。有想法的小伙伴一起交流啊,交流 想法 小伙伴 交流,
67937fdf00000000170381d5,video,这是什么意思,大家好今天给大家科普一个来自意大利的高频手势 这个手势在意大利超级经典你看到人们这样做的时候基本上就是在说 你在干嘛呢 这是什么东西 你认真的吗 总之感觉可以表达100种情绪全靠语气和表情补充 在意大利你不做这个手势可能都无法完整表达自己但是我最近发现 学这个手势就像学意大利语发音一样难我试着对着镜子做了一下发现自己可能是个假意大利人 手势还没摆对脸上的表情已经先开始跑偏了 朋友们如果你们去意大利记住不仅是个手势它还是一种态度不要随便乱用哦 你们觉得像在说什么来评论区试试用你们的方式来解释吧 tiktokrefugee italy usa 意大利,2025/1/24 19:56,美国,775,20,166,19,这是什么意思。大家好今天给大家科普一个来自意大利的高频手势 这个手势在意大利超级经典你看到人们这样做的时候基本上就是在说 你在干嘛呢 这是什么东西 你认真的吗 总之感觉可以表达100种情绪全靠语气和表情补充 在意大利你不做这个手势可能都无法完整表达自己但是我最近发现 学这个手势就像学意大利语发音一样难我试着对着镜子做了一下发现自己可能是个假意大利人 手势还没摆对脸上的表情已经先开始跑偏了 朋友们如果你们去意大利记住不仅是个手势它还是一种态度不要随便乱用哦 你们觉得像在说什么来评论区试试用你们的方式来解释吧 tiktokrefugee italy usa 意大利,科普 意大利 手势 手势 意大利 经典 干嘛 东西 感觉 表达 情绪 语气 表情 补充 意大利 手势 完整 表达 发现 手势 意大利语 发音 镜子 意大利人 手势 表情 朋友 意大利 记住 手势 态度 乱用 评论 试试 方式 解释 意大利,
67875b01000000001c00fb3e,video,,从抖音来到这里继续娱乐我的美国观众并可能获得中国观众我希望你们能接受我 tiktokrefugee furry 毛茸茸的,2025/1/15 14:51,美国,53,4,12,0,。从抖音来到这里继续娱乐我的美国观众并可能获得中国观众我希望你们能接受我 tiktokrefugee furry 毛茸茸的,来到 娱乐 美国 观众 中国 观众 希望 接受,
6787ca73000000001901ee21,normal,关于我 About me Part 1,大家早上好很抱歉我找不到可以为你翻译字幕的东西但我会上传一个人工智能翻译,2025/1/15 22:47,美国,2590,167,407,12,关于我 About me Part 1。大家早上好很抱歉我找不到可以为你翻译字幕的东西但我会上传一个人工智能翻译,抱歉 不到 翻译 字幕 东西 人工智能 翻译,
678b217b000000001603e2fe,normal,,嗨大家好 我叫 Fernanda是一位来自德国的时尚影响者 我制作过渡视频和时装表演视频 我很高兴来到这里你们是如此友善和热情,2025/1/18 11:35,美国,419,16,65,0,。嗨大家好 我叫 Fernanda是一位来自德国的时尚影响者 我制作过渡视频和时装表演视频 我很高兴来到这里你们是如此友善和热情,德国 时尚 影响 制作 过渡 视频 时装表演 视频 来到 友善 热情,
67bd4d1a0000000029028e2b,normal,可露丽风黑瞳精灵 淡淡的死感,茧棕莫兰迪绿的chic 俏皮灵动 Lulicore 拯救忧伤小世界 去掉绿色 全棕亚麻垂坠感的套装 一点露肤感 踏随性人字拖 忧郁低调Bohochic @时尚薯,2025/2/25 12:54,上海,7144,1870,100,261,可露丽风黑瞳精灵 淡淡的死感。茧棕莫兰迪绿的chic 俏皮灵动 Lulicore 拯救忧伤小世界 去掉绿色 全棕亚麻垂坠感的套装 一点露肤感 踏随性人字拖 忧郁低调Bohochic @时尚薯,可露 精灵 莫兰迪 俏皮 灵动 拯救 忧伤 世界 去掉 绿色 亚麻 垂坠感 套装 露肤 感踏 忧郁 低调 时尚,
67bb8311000000000e004c34,video,不是我但我想让你看看你是什么样子的,refugee tiktok 希望别人看到我的样子 你就是你自己 反正也不会火 你就长这样 你所见皆是我 我也不知道 所有人可见,2025/2/24 4:20,伊拉克,6,0,2,0,不是我但我想让你看看你是什么样子的。refugee tiktok 希望别人看到我的样子 你就是你自己 反正也不会火 你就长这样 你所见皆是我 我也不知道 所有人可见,样子 希望 样子 所有人,
67c1049c000000002903a86f,video,Q群南山对讲频道,频道ID 1831385 进飞友交流群获取频道密码 进群方法看我之前笔记,2025/2/28 8:34,广东,0,0,0,0,Q群南山对讲频道。频道ID 1831385 进飞友交流群获取频道密码 进群方法看我之前笔记,南山 频道 频道 飞友 交流 获取 频道 密码 进群 方法 笔记,
678a29a8000000001602b505,video,大家都在交朋友我也要交朋友呀,大家都在交朋友我也要交朋友呀 微笑R一个人运营小红书不知道怎么办 微笑R快来加入我们的活跃博主交流群 微笑R大家可以分享运营技巧涨粉技巧内容创作心得最重要的是遍现 群聊 互相帮助学习 一起玩 小红书交流 博主 如何如何做博主 互帮互助 小红书博主入门 交友,2025/1/17 17:58,美国,166,26,3544,7,大家都在交朋友我也要交朋友呀。大家都在交朋友我也要交朋友呀 微笑R一个人运营小红书不知道怎么办 微笑R快来加入我们的活跃博主交流群 微笑R大家可以分享运营技巧涨粉技巧内容创作心得最重要的是遍现 群聊 互相帮助学习 一起玩 小红书交流 博主 如何如何做博主 互帮互助 小红书博主入门 交友,交朋友 交朋友 交朋友 交朋友 微笑 运营 小红书 微笑 活跃 博主 交流 微笑 分享 运营 技巧 涨粉 技巧 内容 创作 心得 遍现 群聊 学习 红书 交流 博主 博主 红书 博主 入门 交友,
6787128c0000000021000917,normal,来自 ttij 的难民 Refugee from TikTok,抱歉我的普通话不好我才刚开始学习,2025/1/15 9:42,美国,100,7,58,1,来自 ttij 的难民 Refugee from TikTok。抱歉我的普通话不好我才刚开始学习,难民 抱歉 普通话 学习,
67869c6d0000000001003e1e,video,TK难民大批涌入小红书出海5大新商机,好久没发笔记啦 来也 这两天被tk refugees刷屏了哈哈哈 直播也来了非常多外国朋友 原因是听说tk要在美国被封美国老外都说要来投奔小红书哈哈哈 直接给小红书充上了社媒下载榜单第一 这泼天的流量富贵小红书如何接住 作为一直研究跨境电商的咱可以把握哪些新商机 作为普通人有什么可以抓住的新机会 1建联老外带货 做跨境的都知道好的带货达人巨难找做tk的光靠优质达人资源就能养活一大堆海外mcn 来咱小红书的都是新达人号目前粉丝不多并且建联还方便不如趁这个机会拿下优质达人 2入境游 china travel开放144小时过境签后大量老外都想来中国旅游这一条路子其实有很多机会以往做旅游的不好在海外宣传中国现阶段的小红书可以走起来了哈哈 通过短视频图文上游专做北上广深旅游攻略面向海外的英文版下游对接当地旅游团 3中国文化输出 看到很多老外在tk上夸赞中国网友非常nice 非常友善还有很多老外为了学习中文来到小红书哈哈说明大部分老外对中国文化是非常感兴趣的 本身英文好的宝子可以尝试做语言方向精准获客做中国文化类产品的宝子可以尝试出带英文的视频发布带上tk refugees的tag哦 4采购 过去我的很多B端粉丝宝子会通过蝴蝶号获外国客户是不是没想到哈哈哈 现在小红书作为新战场工厂们厂二代们是时候抓住了老外已经来了速速发几个英文短视频开干 5代运营 小红书国内外是通用的但老外玩不明白小红书就跟很多宝子玩不明白海外英s一样代运营海外中高部达人 tiktokrefugee tikotok 海外市场传播 tiktok 厂二代 跨境电商,2025/1/15 1:18,美国,50,30,6,19,TK难民大批涌入小红书出海5大新商机。好久没发笔记啦 来也 这两天被tk refugees刷屏了哈哈哈 直播也来了非常多外国朋友 原因是听说tk要在美国被封美国老外都说要来投奔小红书哈哈哈 直接给小红书充上了社媒下载榜单第一 这泼天的流量富贵小红书如何接住 作为一直研究跨境电商的咱可以把握哪些新商机 作为普通人有什么可以抓住的新机会 1建联老外带货 做跨境的都知道好的带货达人巨难找做tk的光靠优质达人资源就能养活一大堆海外mcn 来咱小红书的都是新达人号目前粉丝不多并且建联还方便不如趁这个机会拿下优质达人 2入境游 china travel开放144小时过境签后大量老外都想来中国旅游这一条路子其实有很多机会以往做旅游的不好在海外宣传中国现阶段的小红书可以走起来了哈哈 通过短视频图文上游专做北上广深旅游攻略面向海外的英文版下游对接当地旅游团 3中国文化输出 看到很多老外在tk上夸赞中国网友非常nice 非常友善还有很多老外为了学习中文来到小红书哈哈说明大部分老外对中国文化是非常感兴趣的 本身英文好的宝子可以尝试做语言方向精准获客做中国文化类产品的宝子可以尝试出带英文的视频发布带上tk refugees的tag哦 4采购 过去我的很多B端粉丝宝子会通过蝴蝶号获外国客户是不是没想到哈哈哈 现在小红书作为新战场工厂们厂二代们是时候抓住了老外已经来了速速发几个英文短视频开干 5代运营 小红书国内外是通用的但老外玩不明白小红书就跟很多宝子玩不明白海外英s一样代运营海外中高部达人 tiktokrefugee tikotok 海外市场传播 tiktok 厂二代 跨境电商,难民 涌入 小红书 出海 商机 笔记 刷屏 直播 外国 朋友 原因 听说 美国 美国 老外 投奔 小红书 红书 充上 社媒 下载 榜单 流量 富贵 小红书 研究 跨境 电商 把握 商机 普通人 抓住 机会 建联 老外 带货 跨境 带货 巨难 找做 光靠 优质 资源 养活 红书 人号 粉丝 机会 拿下 优质 入境游 开放 小时 过境 签后 老外 想来 中国 旅游 路子 机会 旅游 宣传 中国 小红书 视频 图文 旅游 攻略 面向 英文版 对接 旅游团 中国 文化 输出 老外 夸赞 中国 网友 友善 老外 学习 中文 来到 小红书 老外 中国 文化 感兴趣 英文 宝子 尝试 语言 方向 精准 获客 中国 文化 类产品 宝子 尝试 英文 视频 发布 带上 采购 粉丝 宝子 蝴蝶 外国 客户 小红书 战场 工厂 抓住 老外 速速 英文 视频 干代 运营 小红书 通用 老外 明白 小红书 子玩 明白 运营 中高部 市场 传播 跨境 电商,
67923e2a0000000018010d90,normal,恋与深空请到吴碧霞老师是在布一盘很大的局,一些不负责任的猜想吧 为啥这么说呢主要是几个方面 第一个从横向对比来看 10莎拉布莱曼恋与深空 20法扎原班人马的交错视界 30吴碧霞老师万象遇你 从英语到法语再回归到汉语从走向世界到回归本心30的新主题曲更像是在向世界宣扬中国文化 空子前几天的博文说庆祝全球用户突破5000w在这个节点推出充满传统文化底蕴的30主题曲就很有深意 我们想向所有玩家展示的不止有技术力还有属于我们的独特文化底蕴 就算大家看到的是同样的月亮我们也想把曾经现在未来人看到的月亮一起告诉你 在这个时候出充满古典意象的主题曲除了符合各个男主轮转千万年找到你的身份更是向全球玩家展示了恋与深空的文化底蕴和特色是一种文化与娱乐的完美融合 文化多元文化自信其实也说了蛮多年了但其实游戏出海且宣扬本国文化并不好做我做过一阵全球化翻译感觉就是费心费力 能够做到这一点不仅符合当代全球化背景下文化多元化的趋势也体现了叠在全球文化产业中的崛起与自信 第二个tt难民涌入小红书给更多外国用户提供了看国内的窗口 多平台的宣发强化了认知吴碧霞老师的演唱除了进行音乐交流也使游戏成为了一个理想的文化传播平台除了国内用户听到还可以让各国的爱好者能够通过这个形式领略到中国传统艺术的魅力 音乐无国界天涯共此时 第三个游戏出海是大势所趋文化展示是出海过程里的风帆 空子大体量的宣传吸引各国玩家融入国际化进程里更需要文化底蕴支持 文化的全球传播是一个不可避免的趋势最近这些年走出去已成为文化产业发展的必然选择 从电影音乐到动漫游戏越来越多的中国文化作品走向世界展示出我们独有的风采和力量 游戏作为文化载体之一不仅要通过技术创新吸引全球用户还应当积极承担起文化传播的责任 走出去被看见把文化底蕴通过易于接受的形式展示出来润物细无声 空子你真的在下一盘很大的棋从看到到理解从读到探索长久生态循环体系建立多模态发力真行啊,2025/1/23 21:03,美国,1千+,10+,10+,10+,恋与深空请到吴碧霞老师是在布一盘很大的局。一些不负责任的猜想吧 为啥这么说呢主要是几个方面 第一个从横向对比来看 10莎拉布莱曼恋与深空 20法扎原班人马的交错视界 30吴碧霞老师万象遇你 从英语到法语再回归到汉语从走向世界到回归本心30的新主题曲更像是在向世界宣扬中国文化 空子前几天的博文说庆祝全球用户突破5000w在这个节点推出充满传统文化底蕴的30主题曲就很有深意 我们想向所有玩家展示的不止有技术力还有属于我们的独特文化底蕴 就算大家看到的是同样的月亮我们也想把曾经现在未来人看到的月亮一起告诉你 在这个时候出充满古典意象的主题曲除了符合各个男主轮转千万年找到你的身份更是向全球玩家展示了恋与深空的文化底蕴和特色是一种文化与娱乐的完美融合 文化多元文化自信其实也说了蛮多年了但其实游戏出海且宣扬本国文化并不好做我做过一阵全球化翻译感觉就是费心费力 能够做到这一点不仅符合当代全球化背景下文化多元化的趋势也体现了叠在全球文化产业中的崛起与自信 第二个tt难民涌入小红书给更多外国用户提供了看国内的窗口 多平台的宣发强化了认知吴碧霞老师的演唱除了进行音乐交流也使游戏成为了一个理想的文化传播平台除了国内用户听到还可以让各国的爱好者能够通过这个形式领略到中国传统艺术的魅力 音乐无国界天涯共此时 第三个游戏出海是大势所趋文化展示是出海过程里的风帆 空子大体量的宣传吸引各国玩家融入国际化进程里更需要文化底蕴支持 文化的全球传播是一个不可避免的趋势最近这些年走出去已成为文化产业发展的必然选择 从电影音乐到动漫游戏越来越多的中国文化作品走向世界展示出我们独有的风采和力量 游戏作为文化载体之一不仅要通过技术创新吸引全球用户还应当积极承担起文化传播的责任 走出去被看见把文化底蕴通过易于接受的形式展示出来润物细无声 空子你真的在下一盘很大的棋从看到到理解从读到探索长久生态循环体系建立多模态发力真行啊,恋与 请到 吴碧霞 老师 很大 猜想 横向 莎拉 布莱曼 恋与 法扎 原班人马 交错 视界 吴碧霞 老师 万象 英语 法语 回归 汉语 走向世界 回归 本心 主题曲 像是 世界 宣扬 中国 文化 空子 博文 庆祝 全球 用户 突破 节点 推出 充满 传统 文化底蕴 主题曲 深意 玩家 展示 技术 独特 文化底蕴 月亮 月亮 告诉 充满 古典 意象 主题曲 符合 男主 轮转 找到 身份 全球 玩家 展示 了恋 文化底蕴 特色 文化 娱乐 完美 融合 文化 文化 自信 游戏 出海 宣扬 文化 全球化 翻译 感觉 费心 费力 符合 全球化 背景 文化 多元化 趋势 体现 了叠 全球 文化产业 崛起 自信 难民 涌入 小红书 外国 用户 提供 了看 平台 宣发 强化 认知 吴碧霞 老师 演唱 音乐 交流 游戏 理想 文化 传播 平台 用户 听到 爱好者 形式 中国 传统 艺术 魅力 音乐 无国界 游戏 出海 文化 展示 出海 过程 风帆 空子 大体 宣传 吸引 玩家 融入 国际化 进程 文化底蕴 支持 文化 全球 传播 趋势 文化产业 发展 电影 音乐 动漫 游戏 中国 文化 作品 走向世界 展示 独有 风采 力量 游戏 文化 载体 吸引 全球 用户 承担 文化 传播 责任 文化底蕴 易于 接受 形式 展示 润物细无声 空子 很大 理解 读到 探索 生态 循环 体系 建立 模态 发力,
67c12d32000000002902b46b,normal,腾讯云IM超全指南,产品亮点速览 消息必达 9999高可用架构 跨国聊天不转圈 全球1500加速节点 花式聊天 图文语音红包位置全支持 安全锁死 军方级加密阅后即焚 容量王炸 单群支持10万人在线惊 四大爆款应用场景 1 社交APP 匹配心跳社交兴趣圈层 2 在线教育 实时白板课件同步 3 电商直播 弹幕红包私域运营 4 医疗问诊 病历传输视频面诊 接入姿势技术小白版 1 注册腾讯云账号 送1万DAU免费额度 2 控制台5分钟创建应用 拿密钥 3 下载官方SDK 有Demo直接套模板 4 魔改UI 用组件库拼出高定界面 学生党创业公司专属 新用户送10万条消息包 超级无敌折扣 技术答疑群7x24小时待命 行动按钮私聊博主,2025/2/28 11:27,浙江,0,0,0,0,腾讯云IM超全指南。产品亮点速览 消息必达 9999高可用架构 跨国聊天不转圈 全球1500加速节点 花式聊天 图文语音红包位置全支持 安全锁死 军方级加密阅后即焚 容量王炸 单群支持10万人在线惊 四大爆款应用场景 1 社交APP 匹配心跳社交兴趣圈层 2 在线教育 实时白板课件同步 3 电商直播 弹幕红包私域运营 4 医疗问诊 病历传输视频面诊 接入姿势技术小白版 1 注册腾讯云账号 送1万DAU免费额度 2 控制台5分钟创建应用 拿密钥 3 下载官方SDK 有Demo直接套模板 4 魔改UI 用组件库拼出高定界面 学生党创业公司专属 新用户送10万条消息包 超级无敌折扣 技术答疑群7x24小时待命 行动按钮私聊博主,腾讯 云超 指南 产品 亮点 速览 消息 必达 可用 架构 跨国 聊天 转圈 全球 加速 节点 花式 聊天 图文 语音 红包 位置 支持 锁死 军方 加密 容量 炸单 支持 爆款 场景 社交 匹配 心跳 社交 兴趣 圈层 白板 课件 电商 直播 弹幕 红包 私域 运营 医疗 问诊 病历 传输 视频 面诊 接入 姿势 技术 白版 注册 腾讯 账号 免费 额度 控制台 创建 密钥 下载 官方 模板 改用 组件 拼出 界面 学生 创业 公司 专属 用户 消息 无敌 折扣 技术 答疑 小时 待命 按钮 私聊 博主,
678659600000000017039002,normal,刷了一天的TikTok Refugees,刷了一天的TikTok Refugees 老外发的mootsmeme FYP等等到底啥意思 进来学 tiktokrefugee 洋抖难民是指在TikTok面临封禁时从该平台迁移至其他社交媒体的用户 moots 账号互关 meme 表情包 LMAO lol 笑了 FYP 定制化主页 Chinese spy give me your data 讽刺端掉TT时说我们偷他们数据正向打趣 早C晚A 是因为中国和美国的时差白天中国ip用小红书晚上美国ip用小红书,2025/1/14 20:32,美国,7,2,0,0,刷了一天的TikTok Refugees。刷了一天的TikTok Refugees 老外发的mootsmeme FYP等等到底啥意思 进来学 tiktokrefugee 洋抖难民是指在TikTok面临封禁时从该平台迁移至其他社交媒体的用户 moots 账号互关 meme 表情包 LMAO lol 笑了 FYP 定制化主页 Chinese spy give me your data 讽刺端掉TT时说我们偷他们数据正向打趣 早C晚A 是因为中国和美国的时差白天中国ip用小红书晚上美国ip用小红书,老外 啥意思 学洋 难民 面临 封禁 平台 迁移 社交 媒体 用户 账号 互关 表情 包笑 定制 主页 讽刺 端掉 时说 数据 打趣 中国 美国 时差 中国 红书 美国 红书,
67888d14000000001802ab4d,normal,Hi China你好我的中国朋友,My name is Kan I really want to make Chinese friends 这是我的照片希望你过得愉快 能够通过你自己的应用程序了解你的文化而不是仅仅通过我们所看到的内容真的幸运遇见你们,2025/1/16 12:37,美国,3056,378,168,81,Hi China你好我的中国朋友。My name is Kan I really want to make Chinese friends 这是我的照片希望你过得愉快 能够通过你自己的应用程序了解你的文化而不是仅仅通过我们所看到的内容真的幸运遇见你们,中国 朋友 照片 希望 过得 愉快 应用程序 文化 内容 幸运 遇见,
67bd69e9000000001203ff98,normal,救命 救救我,救命救命救命 明天早上能查询四级英语成绩了 一定要过啊,2025/2/25 14:57,广东,5,1,5,0,救命 救救我。救命救命救命 明天早上能查询四级英语成绩了 一定要过啊,救命 救救 救命 救命 救命 查询 英语 成绩,
67a5daad000000002902575a,normal,你关心关税吗,关税的大棒终究是举起来了对此中国人毫不意外并且马上拿出了反制措施 这几天看了一个视频在美国街头采访美国人对关税的看法让我吃惊的是美国人真的不知道关税对自己生活的影响 我想知道的是美国人民真的不知道所有的关税最终都会转嫁到消费者头上引起剧烈的通货膨胀这对资本家和金融业是利好的但对于普通老百姓来说是太沉重的负担了 为什么大家对账的时候从来没有抱怨过征收关税后物品飞速涨价的问题是不知道还是认为征收关税是应该的呢,2025/2/7 18:04,上海,4,0,10+,0,你关心关税吗。关税的大棒终究是举起来了对此中国人毫不意外并且马上拿出了反制措施 这几天看了一个视频在美国街头采访美国人对关税的看法让我吃惊的是美国人真的不知道关税对自己生活的影响 我想知道的是美国人民真的不知道所有的关税最终都会转嫁到消费者头上引起剧烈的通货膨胀这对资本家和金融业是利好的但对于普通老百姓来说是太沉重的负担了 为什么大家对账的时候从来没有抱怨过征收关税后物品飞速涨价的问题是不知道还是认为征收关税是应该的呢,关心 关税 关税 大棒 中国 意外 拿出 反制 措施 视频 美国 采访 美国 关税 看法 吃惊 美国 关税 生活 影响 美国 人民 关税 消费者 剧烈 资本家 金融业 利好 老百姓 负担 对账 抱怨 征收 关税 物品 飞速 涨价 征收 关税,
67a14abe000000001800bce0,video,在中国我算是可爱吗,在中国我算是可爱吗 我想知道我是可爱还是丑陋很多人说我还好但也有人说我很丑陋所以我甚至不知道了我只是想知道人们是否会感到厌恶 我这样做并不是为了得到一个中国女孩我不想调情什么的尽管中国女孩很漂亮但不要误会我的意思 中国 tiktokrefugees italy 外国人 foryou china,2025/2/4 7:01,意大利,336,40,1819,428,在中国我算是可爱吗。在中国我算是可爱吗 我想知道我是可爱还是丑陋很多人说我还好但也有人说我很丑陋所以我甚至不知道了我只是想知道人们是否会感到厌恶 我这样做并不是为了得到一个中国女孩我不想调情什么的尽管中国女孩很漂亮但不要误会我的意思 中国 tiktokrefugees italy 外国人 foryou china,中国 算是 可爱 中国 算是 可爱 可爱 丑陋 还好 丑陋 感到 厌恶 中国 女孩 不想 调情 中国 女孩 很漂亮 误会 中国 外国人,
67c121430000000028036475,normal,聊天摸鱼开黑群,活跃的来聊天人少好融入聊天 有趣的灵魂摸鱼聊天交友有趣的灵魂聊天搭子摸鱼群集抽象有趣可爱帅气美丽于一体的摸鱼群上班摸鱼打发时间随时都可水群群里活跃小帅小美都很好都是一群有趣的灵魂 不准打广告哈,2025/2/28 10:36,四川,5,0,38,0,聊天摸鱼开黑群。活跃的来聊天人少好融入聊天 有趣的灵魂摸鱼聊天交友有趣的灵魂聊天搭子摸鱼群集抽象有趣可爱帅气美丽于一体的摸鱼群上班摸鱼打发时间随时都可水群群里活跃小帅小美都很好都是一群有趣的灵魂 不准打广告哈,聊天 摸鱼 开黑 活跃 融入 聊天 有趣 灵魂 摸鱼 聊天 交友 有趣 灵魂 聊天 搭子 摸鱼 群集 抽象 有趣 可爱 帅气 美丽 一体 鱼群 上班 摸鱼 打发 时间 可水 群群 活跃 小帅 有趣 灵魂 不准,
678bcb180000000018017361,normal,很高兴认识大家Hello TikTok refugees,大家一起来聊聊对对账Lets chat chat,2025/1/18 23:39,美国,10+,6,10+,0,很高兴认识大家Hello TikTok refugees。大家一起来聊聊对对账Lets chat chat,聊聊 对账,
